evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,forecast_area,forecast_load_mw
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/26/2023 4:00:00 PM,8/26/2023 12:00:00 PM,MIDATL,39293
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/26/2023 4:00:00 PM,8/26/2023 12:00:00 PM,MIDATL,38261
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/26/2023 4:00:00 PM,8/26/2023 12:00:00 PM,MIDATL,38261
8/25/2023 9:45:00 AM,8/25/2023 5:45:00 AM,8/26/2023 5:00:00 PM,8/26/2023 1:00:00 PM,MIDATL,38913
8/25/2023 1:45:00 PM,8/25/2023 9:45:00 AM,8/26/2023 5:00:00 PM,8/26/2023 1:00:00 PM,MIDATL,38822
8/25/2023 3:45:00 PM,8/25/2023 11:45:00 AM,8/26/2023 5:00:00 PM,8/26/2023 1:00:00 PM,MIDATL,38822
8/25/2023 9:45:00 PM,8/25/2023 5:45:00 PM,8/26/2023 5:00:00 PM,8/26/2023 1:00:00 PM,MIDATL,39093
8/26/2023 3:45:00 AM,8/25/2023 11:45:00 PM,8/26/2023 5:00:00 PM,8/26/2023 1:00:00 PM,MIDATL,39093
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/26/2023 5:00:00 PM,8/26/2023 1:00:00 PM,MIDATL,40473
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/26/2023 5:00:00 PM,8/26/2023 1:00:00 PM,MIDATL,39647
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/26/2023 5:00:00 PM,8/26/2023 1:00:00 PM,MIDATL,39647
8/25/2023 9:45:00 AM,8/25/2023 5:45:00 AM,8/26/2023 6:00:00 PM,8/26/2023 2:00:00 PM,MIDATL,40143
8/25/2023 1:45:00 PM,8/25/2023 9:45:00 AM,8/26/2023 6:00:00 PM,8/26/2023 2:00:00 PM,MIDATL,39836
8/25/2023 3:45:00 PM,8/25/2023 11:45:00 AM,8/26/2023 6:00:00 PM,8/26/2023 2:00:00 PM,MIDATL,39836
8/25/2023 9:45:00 PM,8/25/2023 5:45:00 PM,8/26/2023 6:00:00 PM,8/26/2023 2:00:00 PM,MIDATL,40396
8/26/2023 3:45:00 AM,8/25/2023 11:45:00 PM,8/26/2023 6:00:00 PM,8/26/2023 2:00:00 PM,MIDATL,40396
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/26/2023 6:00:00 PM,8/26/2023 2:00:00 PM,MIDATL,41609
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/26/2023 6:00:00 PM,8/26/2023 2:00:00 PM,MIDATL,40852
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/26/2023 6:00:00 PM,8/26/2023 2:00:00 PM,MIDATL,40852
8/25/2023 9:45:00 AM,8/25/2023 5:45:00 AM,8/26/2023 7:00:00 PM,8/26/2023 3:00:00 PM,MIDATL,41130
8/25/2023 1:45:00 PM,8/25/2023 9:45:00 AM,8/26/2023 7:00:00 PM,8/26/2023 3:00:00 PM,MIDATL,40801
8/25/2023 3:45:00 PM,8/25/2023 11:45:00 AM,8/26/2023 7:00:00 PM,8/26/2023 3:00:00 PM,MIDATL,40801
8/25/2023 9:45:00 PM,8/25/2023 5:45:00 PM,8/26/2023 7:00:00 PM,8/26/2023 3:00:00 PM,MIDATL,41483
8/26/2023 3:45:00 AM,8/25/2023 11:45:00 PM,8/26/2023 7:00:00 PM,8/26/2023 3:00:00 PM,MIDATL,41483
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/26/2023 7:00:00 PM,8/26/2023 3:00:00 PM,MIDATL,42474
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/26/2023 7:00:00 PM,8/26/2023 3:00:00 PM,MIDATL,41820
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/26/2023 7:00:00 PM,8/26/2023 3:00:00 PM,MIDATL,41820
8/25/2023 9:45:00 AM,8/25/2023 5:45:00 AM,8/26/2023 8:00:00 PM,8/26/2023 4:00:00 PM,MIDATL,42014
8/25/2023 1:45:00 PM,8/25/2023 9:45:00 AM,8/26/2023 8:00:00 PM,8/26/2023 4:00:00 PM,MIDATL,41601
8/25/2023 3:45:00 PM,8/25/2023 11:45:00 AM,8/26/2023 8:00:00 PM,8/26/2023 4:00:00 PM,MIDATL,41601
8/25/2023 9:45:00 PM,8/25/2023 5:45:00 PM,8/26/2023 8:00:00 PM,8/26/2023 4:00:00 PM,MIDATL,42475
8/26/2023 3:45:00 AM,8/25/2023 11:45:00 PM,8/26/2023 8:00:00 PM,8/26/2023 4:00:00 PM,MIDATL,42475
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/26/2023 8:00:00 PM,8/26/2023 4:00:00 PM,MIDATL,43468
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/26/2023 8:00:00 PM,8/26/2023 4:00:00 PM,MIDATL,43318
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/26/2023 8:00:00 PM,8/26/2023 4:00:00 PM,MIDATL,42733
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/26/2023 8:00:00 PM,8/26/2023 4:00:00 PM,MIDATL,42733
8/25/2023 9:45:00 AM,8/25/2023 5:45:00 AM,8/26/2023 9:00:00 PM,8/26/2023 5:00:00 PM,MIDATL,42455
8/25/2023 1:45:00 PM,8/25/2023 9:45:00 AM,8/26/2023 9:00:00 PM,8/26/2023 5:00:00 PM,MIDATL,41786
8/25/2023 3:45:00 PM,8/25/2023 11:45:00 AM,8/26/2023 9:00:00 PM,8/26/2023 5:00:00 PM,MIDATL,41786
8/25/2023 9:45:00 PM,8/25/2023 5:45:00 PM,8/26/2023 9:00:00 PM,8/26/2023 5:00:00 PM,MIDATL,43115
8/26/2023 3:45:00 AM,8/25/2023 11:45:00 PM,8/26/2023 9:00:00 PM,8/26/2023 5:00:00 PM,MIDATL,43115
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/26/2023 9:00:00 PM,8/26/2023 5:00:00 PM,MIDATL,43931
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/26/2023 9:00:00 PM,8/26/2023 5:00:00 PM,MIDATL,43472
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/26/2023 9:00:00 PM,8/26/2023 5:00:00 PM,MIDATL,43128
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/26/2023 9:00:00 PM,8/26/2023 5:00:00 PM,MIDATL,43128
8/25/2023 9:45:00 AM,8/25/2023 5:45:00 AM,8/26/2023 10:00:00 PM,8/26/2023 6:00:00 PM,MIDATL,41805
8/25/2023 1:45:00 PM,8/25/2023 9:45:00 AM,8/26/2023 10:00:00 PM,8/26/2023 6:00:00 PM,MIDATL,41455
8/25/2023 3:45:00 PM,8/25/2023 11:45:00 AM,8/26/2023 10:00:00 PM,8/26/2023 6:00:00 PM,MIDATL,41455
8/25/2023 9:45:00 PM,8/25/2023 5:45:00 PM,8/26/2023 10:00:00 PM,8/26/2023 6:00:00 PM,MIDATL,42251
8/26/2023 3:45:00 AM,8/25/2023 11:45:00 PM,8/26/2023 10:00:00 PM,8/26/2023 6:00:00 PM,MIDATL,42251
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/26/2023 10:00:00 PM,8/26/2023 6:00:00 PM,MIDATL,43013
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/26/2023 10:00:00 PM,8/26/2023 6:00:00 PM,MIDATL,42813
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/26/2023 10:00:00 PM,8/26/2023 6:00:00 PM,MIDATL,42331
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/26/2023 10:00:00 PM,8/26/2023 6:00:00 PM,MIDATL,42331
8/25/2023 9:45:00 AM,8/25/2023 5:45:00 AM,8/26/2023 11:00:00 PM,8/26/2023 7:00:00 PM,MIDATL,40238
8/25/2023 1:45:00 PM,8/25/2023 9:45:00 AM,8/26/2023 11:00:00 PM,8/26/2023 7:00:00 PM,MIDATL,40057
8/25/2023 3:45:00 PM,8/25/2023 11:45:00 AM,8/26/2023 11:00:00 PM,8/26/2023 7:00:00 PM,MIDATL,40057
8/25/2023 9:45:00 PM,8/25/2023 5:45:00 PM,8/26/2023 11:00:00 PM,8/26/2023 7:00:00 PM,MIDATL,40457
8/26/2023 3:45:00 AM,8/25/2023 11:45:00 PM,8/26/2023 11:00:00 PM,8/26/2023 7:00:00 PM,MIDATL,40457
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/26/2023 11:00:00 PM,8/26/2023 7:00:00 PM,MIDATL,41302
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/26/2023 11:00:00 PM,8/26/2023 7:00:00 PM,MIDATL,41175
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/26/2023 11:00:00 PM,8/26/2023 7:00:00 PM,MIDATL,40693
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/26/2023 11:00:00 PM,8/26/2023 7:00:00 PM,MIDATL,40693
8/25/2023 9:45:00 AM,8/25/2023 5:45:00 AM,8/27/2023 12:00:00 AM,8/26/2023 8:00:00 PM,MIDATL,39146
8/25/2023 1:45:00 PM,8/25/2023 9:45:00 AM,8/27/2023 12:00:00 AM,8/26/2023 8:00:00 PM,MIDATL,38920
8/25/2023 3:45:00 PM,8/25/2023 11:45:00 AM,8/27/2023 12:00:00 AM,8/26/2023 8:00:00 PM,MIDATL,38920
8/25/2023 9:45:00 PM,8/25/2023 5:45:00 PM,8/27/2023 12:00:00 AM,8/26/2023 8:00:00 PM,MIDATL,39272
8/26/2023 3:45:00 AM,8/25/2023 11:45:00 PM,8/27/2023 12:00:00 AM,8/26/2023 8:00:00 PM,MIDATL,39272
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 12:00:00 AM,8/26/2023 8:00:00 PM,MIDATL,40140
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 12:00:00 AM,8/26/2023 8:00:00 PM,MIDATL,39559
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 12:00:00 AM,8/26/2023 8:00:00 PM,MIDATL,39559
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 12:00:00 AM,8/26/2023 8:00:00 PM,MIDATL,39559
8/25/2023 9:45:00 AM,8/25/2023 5:45:00 AM,8/27/2023 1:00:00 AM,8/26/2023 9:00:00 PM,MIDATL,37446
8/25/2023 1:45:00 PM,8/25/2023 9:45:00 AM,8/27/2023 1:00:00 AM,8/26/2023 9:00:00 PM,MIDATL,37544
8/25/2023 3:45:00 PM,8/25/2023 11:45:00 AM,8/27/2023 1:00:00 AM,8/26/2023 9:00:00 PM,MIDATL,37544
8/25/2023 9:45:00 PM,8/25/2023 5:45:00 PM,8/27/2023 1:00:00 AM,8/26/2023 9:00:00 PM,MIDATL,37621
8/26/2023 3:45:00 AM,8/25/2023 11:45:00 PM,8/27/2023 1:00:00 AM,8/26/2023 9:00:00 PM,MIDATL,37621
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 1:00:00 AM,8/26/2023 9:00:00 PM,MIDATL,38282
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 1:00:00 AM,8/26/2023 9:00:00 PM,MIDATL,37749
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 1:00:00 AM,8/26/2023 9:00:00 PM,MIDATL,37749
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 1:00:00 AM,8/26/2023 9:00:00 PM,MIDATL,37749
8/25/2023 9:45:00 AM,8/25/2023 5:45:00 AM,8/27/2023 2:00:00 AM,8/26/2023 10:00:00 PM,MIDATL,35171
8/25/2023 1:45:00 PM,8/25/2023 9:45:00 AM,8/27/2023 2:00:00 AM,8/26/2023 10:00:00 PM,MIDATL,35242
8/25/2023 3:45:00 PM,8/25/2023 11:45:00 AM,8/27/2023 2:00:00 AM,8/26/2023 10:00:00 PM,MIDATL,35242
8/25/2023 9:45:00 PM,8/25/2023 5:45:00 PM,8/27/2023 2:00:00 AM,8/26/2023 10:00:00 PM,MIDATL,35315
8/26/2023 3:45:00 AM,8/25/2023 11:45:00 PM,8/27/2023 2:00:00 AM,8/26/2023 10:00:00 PM,MIDATL,35315
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 2:00:00 AM,8/26/2023 10:00:00 PM,MIDATL,35169
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 2:00:00 AM,8/26/2023 10:00:00 PM,MIDATL,35965
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 2:00:00 AM,8/26/2023 10:00:00 PM,MIDATL,35441
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 2:00:00 AM,8/26/2023 10:00:00 PM,MIDATL,35441
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 2:00:00 AM,8/26/2023 10:00:00 PM,MIDATL,35441
8/25/2023 9:45:00 AM,8/25/2023 5:45:00 AM,8/27/2023 3:00:00 AM,8/26/2023 11:00:00 PM,MIDATL,32781
8/25/2023 1:45:00 PM,8/25/2023 9:45:00 AM,8/27/2023 3:00:00 AM,8/26/2023 11:00:00 PM,MIDATL,32832
8/25/2023 3:45:00 PM,8/25/2023 11:45:00 AM,8/27/2023 3:00:00 AM,8/26/2023 11:00:00 PM,MIDATL,32832
8/25/2023 9:45:00 PM,8/25/2023 5:45:00 PM,8/27/2023 3:00:00 AM,8/26/2023 11:00:00 PM,MIDATL,32907
8/26/2023 3:45:00 AM,8/25/2023 11:45:00 PM,8/27/2023 3:00:00 AM,8/26/2023 11:00:00 PM,MIDATL,32907
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 3:00:00 AM,8/26/2023 11:00:00 PM,MIDATL,32738
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 3:00:00 AM,8/26/2023 11:00:00 PM,MIDATL,33559
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 3:00:00 AM,8/26/2023 11:00:00 PM,MIDATL,33054
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 3:00:00 AM,8/26/2023 11:00:00 PM,MIDATL,33054
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 3:00:00 AM,8/26/2023 11:00:00 PM,MIDATL,33054
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 4:00:00 AM,8/27/2023 12:00:00 AM,MIDATL,30706
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 4:00:00 AM,8/27/2023 12:00:00 AM,MIDATL,31133
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 4:00:00 AM,8/27/2023 12:00:00 AM,MIDATL,31133
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 4:00:00 AM,8/27/2023 12:00:00 AM,MIDATL,31133
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 4:00:00 AM,8/27/2023 12:00:00 AM,MIDATL,31133
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 5:00:00 AM,8/27/2023 1:00:00 AM,MIDATL,28946
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 5:00:00 AM,8/27/2023 1:00:00 AM,MIDATL,29298
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 5:00:00 AM,8/27/2023 1:00:00 AM,MIDATL,29298
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 5:00:00 AM,8/27/2023 1:00:00 AM,MIDATL,29298
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 5:00:00 AM,8/27/2023 1:00:00 AM,MIDATL,29298
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 6:00:00 AM,8/27/2023 2:00:00 AM,MIDATL,27586
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 6:00:00 AM,8/27/2023 2:00:00 AM,MIDATL,27872
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 6:00:00 AM,8/27/2023 2:00:00 AM,MIDATL,27872
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 6:00:00 AM,8/27/2023 2:00:00 AM,MIDATL,27872
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 6:00:00 AM,8/27/2023 2:00:00 AM,MIDATL,27872
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 7:00:00 AM,8/27/2023 3:00:00 AM,MIDATL,26619
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 7:00:00 AM,8/27/2023 3:00:00 AM,MIDATL,26818
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 7:00:00 AM,8/27/2023 3:00:00 AM,MIDATL,26818
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 7:00:00 AM,8/27/2023 3:00:00 AM,MIDATL,26818
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 7:00:00 AM,8/27/2023 3:00:00 AM,MIDATL,26818
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 8:00:00 AM,8/27/2023 4:00:00 AM,MIDATL,26087
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 8:00:00 AM,8/27/2023 4:00:00 AM,MIDATL,26249
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 8:00:00 AM,8/27/2023 4:00:00 AM,MIDATL,26249
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 8:00:00 AM,8/27/2023 4:00:00 AM,MIDATL,26249
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 8:00:00 AM,8/27/2023 4:00:00 AM,MIDATL,26249
8/27/2023 9:45:00 AM,8/27/2023 5:45:00 AM,8/27/2023 8:00:00 AM,8/27/2023 4:00:00 AM,MIDATL,25468
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 9:00:00 AM,8/27/2023 5:00:00 AM,MIDATL,25854
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 9:00:00 AM,8/27/2023 5:00:00 AM,MIDATL,26011
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 9:00:00 AM,8/27/2023 5:00:00 AM,MIDATL,26011
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 9:00:00 AM,8/27/2023 5:00:00 AM,MIDATL,26011
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 9:00:00 AM,8/27/2023 5:00:00 AM,MIDATL,26011
8/27/2023 9:45:00 AM,8/27/2023 5:45:00 AM,8/27/2023 9:00:00 AM,8/27/2023 5:00:00 AM,MIDATL,25411
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 10:00:00 AM,8/27/2023 6:00:00 AM,MIDATL,25711
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 10:00:00 AM,8/27/2023 6:00:00 AM,MIDATL,25895
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 10:00:00 AM,8/27/2023 6:00:00 AM,MIDATL,25895
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 10:00:00 AM,8/27/2023 6:00:00 AM,MIDATL,25895
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 10:00:00 AM,8/27/2023 6:00:00 AM,MIDATL,25895
8/27/2023 9:45:00 AM,8/27/2023 5:45:00 AM,8/27/2023 10:00:00 AM,8/27/2023 6:00:00 AM,MIDATL,25356
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 11:00:00 AM,8/27/2023 7:00:00 AM,MIDATL,26367
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 11:00:00 AM,8/27/2023 7:00:00 AM,MIDATL,26593
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 11:00:00 AM,8/27/2023 7:00:00 AM,MIDATL,26593
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 11:00:00 AM,8/27/2023 7:00:00 AM,MIDATL,26593
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 11:00:00 AM,8/27/2023 7:00:00 AM,MIDATL,26593
8/27/2023 9:45:00 AM,8/27/2023 5:45:00 AM,8/27/2023 11:00:00 AM,8/27/2023 7:00:00 AM,MIDATL,26231
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 12:00:00 PM,8/27/2023 8:00:00 AM,MIDATL,27907
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 12:00:00 PM,8/27/2023 8:00:00 AM,MIDATL,28071
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 12:00:00 PM,8/27/2023 8:00:00 AM,MIDATL,28071
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 12:00:00 PM,8/27/2023 8:00:00 AM,MIDATL,28071
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 12:00:00 PM,8/27/2023 8:00:00 AM,MIDATL,28071
8/27/2023 1:45:00 PM,8/27/2023 9:45:00 AM,8/27/2023 12:00:00 PM,8/27/2023 8:00:00 AM,MIDATL,27840
8/27/2023 9:45:00 AM,8/27/2023 5:45:00 AM,8/27/2023 12:00:00 PM,8/27/2023 8:00:00 AM,MIDATL,27771
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 1:00:00 PM,8/27/2023 9:00:00 AM,MIDATL,29559
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 1:00:00 PM,8/27/2023 9:00:00 AM,MIDATL,29655
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 1:00:00 PM,8/27/2023 9:00:00 AM,MIDATL,29655
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 1:00:00 PM,8/27/2023 9:00:00 AM,MIDATL,29655
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 1:00:00 PM,8/27/2023 9:00:00 AM,MIDATL,29655
8/27/2023 1:45:00 PM,8/27/2023 9:45:00 AM,8/27/2023 1:00:00 PM,8/27/2023 9:00:00 AM,MIDATL,29399
8/27/2023 9:45:00 AM,8/27/2023 5:45:00 AM,8/27/2023 1:00:00 PM,8/27/2023 9:00:00 AM,MIDATL,29399
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 2:00:00 PM,8/27/2023 10:00:00 AM,MIDATL,31087
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 2:00:00 PM,8/27/2023 10:00:00 AM,MIDATL,31129
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 2:00:00 PM,8/27/2023 10:00:00 AM,MIDATL,31129
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 2:00:00 PM,8/27/2023 10:00:00 AM,MIDATL,31129
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 2:00:00 PM,8/27/2023 10:00:00 AM,MIDATL,31129
8/27/2023 3:45:00 PM,8/27/2023 11:45:00 AM,8/27/2023 2:00:00 PM,8/27/2023 10:00:00 AM,MIDATL,31686
8/27/2023 1:45:00 PM,8/27/2023 9:45:00 AM,8/27/2023 2:00:00 PM,8/27/2023 10:00:00 AM,MIDATL,31124
8/27/2023 9:45:00 AM,8/27/2023 5:45:00 AM,8/27/2023 2:00:00 PM,8/27/2023 10:00:00 AM,MIDATL,31124
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 3:00:00 PM,8/27/2023 11:00:00 AM,MIDATL,32492
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 3:00:00 PM,8/27/2023 11:00:00 AM,MIDATL,32534
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 3:00:00 PM,8/27/2023 11:00:00 AM,MIDATL,32534
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 3:00:00 PM,8/27/2023 11:00:00 AM,MIDATL,32534
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 3:00:00 PM,8/27/2023 11:00:00 AM,MIDATL,32534
8/27/2023 3:45:00 PM,8/27/2023 11:45:00 AM,8/27/2023 3:00:00 PM,8/27/2023 11:00:00 AM,MIDATL,33236
8/27/2023 1:45:00 PM,8/27/2023 9:45:00 AM,8/27/2023 3:00:00 PM,8/27/2023 11:00:00 AM,MIDATL,32745
8/27/2023 9:45:00 AM,8/27/2023 5:45:00 AM,8/27/2023 3:00:00 PM,8/27/2023 11:00:00 AM,MIDATL,32745
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 4:00:00 PM,8/27/2023 12:00:00 PM,MIDATL,33710
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 4:00:00 PM,8/27/2023 12:00:00 PM,MIDATL,33807
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 4:00:00 PM,8/27/2023 12:00:00 PM,MIDATL,33807
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 4:00:00 PM,8/27/2023 12:00:00 PM,MIDATL,33807
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 4:00:00 PM,8/27/2023 12:00:00 PM,MIDATL,33807
8/27/2023 3:45:00 PM,8/27/2023 11:45:00 AM,8/27/2023 4:00:00 PM,8/27/2023 12:00:00 PM,MIDATL,34676
8/27/2023 1:45:00 PM,8/27/2023 9:45:00 AM,8/27/2023 4:00:00 PM,8/27/2023 12:00:00 PM,MIDATL,34255
8/27/2023 9:45:00 AM,8/27/2023 5:45:00 AM,8/27/2023 4:00:00 PM,8/27/2023 12:00:00 PM,MIDATL,34255
8/26/2023 9:45:00 AM,8/26/2023 5:45:00 AM,8/27/2023 5:00:00 PM,8/27/2023 1:00:00 PM,MIDATL,34809
8/26/2023 1:45:00 PM,8/26/2023 9:45:00 AM,8/27/2023 5:00:00 PM,8/27/2023 1:00:00 PM,MIDATL,34976
8/26/2023 3:45:00 PM,8/26/2023 11:45:00 AM,8/27/2023 5:00:00 PM,8/27/2023 1:00:00 PM,MIDATL,34976
8/26/2023 9:45:00 PM,8/26/2023 5:45:00 PM,8/27/2023 5:00:00 PM,8/27/2023 1:00:00 PM,MIDATL,34976
8/27/2023 3:45:00 AM,8/26/2023 11:45:00 PM,8/27/2023 5:00:00 PM,8/27/2023 1:00:00 PM,MIDATL,34976
8/27/2023 3:45:00 PM,8/27/2023 11:45:00 AM,8/27/2023 5:00:00 PM,8/27/2023 1:00:00 PM,MIDATL,36189
8/27/2023 1:45:00 PM,8/27/2023 9:45:00 AM,8/27/2023 5:00:00 PM,8/27/2023 1:00:00 PM,MIDATL,35874
